Reconstruction Coord z;Map Coord z;Error z;
0,003286;0,669114;0,665828;
0,001360;0,670448;0,669088;
0,003364;0,665254;0,661890;
0,003533;0,670358;0,666825;
0,003384;0,669330;0,665946;
0,000041;0,663953;0,663912;
0,003557;0,665190;0,661633;
0,004529;0,665590;0,661061;
0,000732;0,667992;0,667260;
0,001398;0,669499;0,668101;
0,003336;0,668436;0,665100;
0,003336;0,668436;0,665100;
0,000913;0,670003;0,669089;
0,003309;0,670974;0,667666;
0,003309;0,670974;0,667666;
0,001131;0,671596;0,670465;
0,000700;0,671596;0,670895;
0,000639;0,671136;0,670496;
0,000639;0,671136;0,670496;
0,003349;0,665421;0,662072;
0,004045;0,666605;0,662560;
0,000651;0,666605;0,665954;
0,003336;0,671567;0,668231;
0,001371;0,671567;0,670196;
0,001371;0,671567;0,670196;
0,002572;0,667605;0,665033;
0,000043;0,667605;0,667562;
0,000077;0,671887;0,671809;
0,000077;0,671887;0,671809;
0,003501;0,671552;0,668052;
0,003501;0,671552;0,668052;
0,001398;0,670261;0,668863;
0,001356;0,670261;0,668905;
0,001435;0,671321;0,669886;
0,003280;0,665001;0,661721;
0,003552;0,673192;0,669640;
0,003552;0,673192;0,669640;
0,004127;0,669520;0,665393;
0,003447;0,670602;0,667155;
0,000928;0,672523;0,671596;
0,000928;0,672523;0,671596;
0,003455;0,671874;0,668419;
0,000771;0,667318;0,666547;
0,000704;0,670858;0,670154;
0,000707;0,671145;0,670438;
0,000685;0,671320;0,670636;
0,000083;0,671510;0,671427;
0,003577;0,672328;0,668752;
0,001387;0,672328;0,670941;
0,001905;0,672699;0,670794;
0,000859;0,671724;0,670866;
0,003358;0,671520;0,668162;
0,003509;0,672262;0,668753;
0,001412;0,672130;0,670718;
0,000078;0,675903;0,675825;
0,001265;0,672423;0,671158;
0,001265;0,672423;0,671158;
0,003306;0,673047;0,669742;
0,000079;0,668573;0,668494;
0,003265;0,668765;0,665500;
0,003318;0,673485;0,670167;
0,003436;0,672423;0,668987;
0,000080;0,672108;0,672028;
0,003314;0,672415;0,669101;
0,003314;0,672415;0,669101;
0,003314;0,672415;0,669101;
