Reconstruction Coord z;Map Coord z;Error z;
0,024588;0,062866;0,038277;
0,026229;0,063031;0,036802;
0,023700;0,063031;0,039331;
0,026199;0,053290;0,027091;
0,026199;0,053290;0,027091;
0,055403;0,360949;0,305546;
0,003030;0,360949;0,357919;
0,038288;0,071229;0,032941;
0,006841;0,071229;0,064388;
0,072777;0,053290;0,019487;
0,021252;0,053290;0,032038;
0,102256;0,069742;0,032514;
0,102256;0,069742;0,032514;
0,026144;0,054869;0,028725;
0,001118;0,054869;0,053751;
0,025263;0,058137;0,032875;
0,023610;0,063552;0,039942;
0,008037;0,071639;0,063602;
0,007165;0,632181;0,625015;
0,038942;0,066292;0,027350;
0,021285;0,055360;0,034075;
0,023563;0,068614;0,045051;
0,008068;0,068614;0,060546;
0,008869;0,056681;0,047811;
0,117865;0,634388;0,516524;
0,026362;0,634388;0,608026;
0,024432;0,064233;0,039801;
0,025925;0,635073;0,609148;
0,021818;0,067316;0,045498;
0,029116;0,058897;0,029780;
0,026460;0,058897;0,032436;
0,023885;0,069703;0,045818;
0,022758;0,362717;0,339959;
0,022758;0,362717;0,339959;
0,132446;0,631080;0,498634;
0,126051;0,631080;0,505029;
0,024101;0,071155;0,047054;
0,023562;0,071155;0,047593;
0,960550;0,074854;0,885695;
0,038657;0,632639;0,593982;
0,007118;0,632639;0,625521;
0,005322;0,070894;0,065573;
0,005322;0,070894;0,065573;
0,847514;0,073613;0,773900;
0,023876;0,069497;0,045621;
0,037222;0,068863;0,031641;
0,008837;0,068863;0,060026;
0,022105;0,061158;0,039054;
0,000000;0,073371;0,073371;
0,026852;0,634295;0,607443;
0,022868;0,634295;0,611427;
0,026788;0,071056;0,044268;
0,029347;0,074118;0,044771;
0,007879;0,367407;0,359529;
0,042558;0,068859;0,026301;
0,045795;0,059956;0,014160;
0,026902;0,062826;0,035923;
0,026902;0,062826;0,035923;
0,021508;0,059476;0,037968;
0,007734;0,070437;0,062704;
0,021903;0,065890;0,043987;
0,009207;0,066774;0,057567;
0,021584;0,069875;0,048292;
0,048743;0,375807;0,327063;
0,064108;0,369126;0,305018;
0,030836;0,175348;0,144513;
0,001917;0,000000;0,001917;
0,008697;0,000000;0,008697;
0,030071;0,374089;0,344018;
0,006547;0,375137;0,368590;
0,023231;0,000000;0,023231;
0,038776;0,421618;0,382842;
0,002486;0,176562;0,174076;
0,092200;0,000000;0,092200;
0,079969;0,000000;0,079969;
0,008709;0,000000;0,008709;
0,021911;0,422661;0,400750;
0,021911;0,422661;0,400750;
0,008732;0,000000;0,008732;
0,031002;0,000000;0,031002;
0,055291;0,229419;0,174128;
0,055291;0,229419;0,174128;
0,024930;0,000000;0,024930;
0,021717;0,000000;0,021717;
0,008722;0,000000;0,008722;
0,024956;0,000000;0,024956;
0,055778;0,744025;0,688247;
0,051034;0,744025;0,692990;
0,045196;0,000000;0,045196;
0,031255;0,000000;0,031255;
0,007614;0,238342;0,230728;
0,023634;0,765611;0,741977;
0,005686;0,765611;0,759925;
0,008687;0,267237;0,258550;
0,026118;0,222592;0,196475;
0,009857;0,225684;0,215827;
0,004850;0,225205;0,220355;
0,065220;0,229339;0,164120;
0,004876;0,224851;0,219974;
0,004448;0,226578;0,222129;
0,008010;0,224911;0,216901;
0,007762;0,226180;0,218418;
0,005669;0,226180;0,220511;
0,005375;0,232426;0,227051;
0,023552;0,755300;0,731748;
0,009354;0,754500;0,745146;
0,051146;0,225489;0,174343;
0,051146;0,225489;0,174343;
0,005928;0,225023;0,219094;
0,025302;0,224209;0,198907;
0,025302;0,224209;0,198907;
0,010499;0,220079;0,209580;
0,002723;0,224791;0,222068;
0,002723;0,224791;0,222068;
0,022870;0,221356;0,198486;
0,025555;0,223106;0,197551;
0,022850;0,221012;0,198162;
0,009729;0,220559;0,210830;
0,024951;0,153608;0,128657;
0,001743;0,000000;0,001743;
0,028988;0,161272;0,132284;
0,027027;0,161272;0,134246;
0,008341;0,223912;0,215571;
0,006821;0,223912;0,217091;
0,041407;0,152573;0,111166;
0,041407;0,152573;0,111166;
0,006077;0,219627;0,213550;
0,002580;0,220299;0,217719;
0,008183;0,219786;0,211603;
0,024561;0,224070;0,199509;
0,007962;0,224070;0,216107;
0,042919;0,163147;0,120228;
0,006203;0,220715;0,214512;
0,006203;0,220715;0,214512;
0,041815;0,159158;0,117343;
0,006370;0,220930;0,214561;
0,006370;0,220930;0,214561;
0,042269;0,159042;0,116773;
0,024615;0,159042;0,134427;
0,008826;0,184945;0,176119;
0,041904;0,157584;0,115680;
0,041904;0,157584;0,115680;
0,023500;0,189047;0,165547;
0,038224;0,162024;0,123800;
0,028886;0,158911;0,130026;
0,010142;0,192914;0,182772;
0,041892;0,156773;0,114881;
0,027471;0,221494;0,194024;
0,042048;0,157205;0,115158;
0,007633;0,218588;0,210955;
0,011058;0,218993;0,207935;
0,011058;0,218993;0,207935;
0,044160;0,227490;0,183330;
0,025435;0,228852;0,203416;
0,007762;0,218965;0,211203;
0,009601;0,226126;0,216525;
0,011285;0,225618;0,214333;
0,007700;0,225618;0,217918;
0,041951;0,156250;0,114298;
0,041951;0,156250;0,114298;
0,030576;0,156250;0,125674;
0,045596;0,000000;0,045596;
0,045596;0,000000;0,045596;
0,030182;0,156856;0,126674;
0,071955;0,219455;0,147500;
0,024504;0,223994;0,199490;
0,024504;0,223994;0,199490;
0,041979;0,155456;0,113476;
0,041979;0,155456;0,113476;
0,010750;0,155456;0,144706;
0,051555;0,227351;0,175796;
0,007942;0,218832;0,210890;
0,011089;0,226682;0,215593;
0,041502;0,155700;0,114198;
0,041502;0,155700;0,114198;
0,027031;0,220311;0,193280;
0,011066;0,218982;0,207916;
0,002457;0,154766;0,152308;
0,008247;0,223224;0,214977;
0,024334;0,218158;0,193824;
0,009223;0,218101;0,208878;
0,008507;0,218101;0,209594;
0,032027;0,155216;0,123188;
0,031073;0,155216;0,124142;
0,008340;0,218256;0,209917;
0,024384;0,218085;0,193701;
0,041800;0,154933;0,113133;
0,032140;0,154933;0,122792;
0,041741;0,154583;0,112842;
0,041741;0,154583;0,112842;
0,008370;0,219054;0,210684;
0,008332;0,219054;0,210722;
0,006711;0,218044;0,211334;
0,007165;0,217722;0,210558;
0,007165;0,217722;0,210558;
0,066183;0,217268;0,151085;
0,041395;0,152257;0,110862;
0,011415;0,217843;0,206429;
0,056473;0,153052;0,096579;
0,010745;0,150663;0,139918;
0,025046;0,222979;0,197933;
0,043219;0,156889;0,113670;
0,041450;0,149172;0,107722;
0,026324;0,153271;0,126946;
0,010831;0,215995;0,205164;
0,008754;0,215995;0,207241;
0,025346;0,153746;0,128401;
0,010255;0,210655;0,200399;
0,041270;0,150650;0,109381;
0,010260;0,208743;0,198483;
0,028439;0,151885;0,123446;
0,025415;0,156054;0,130639;
0,038208;0,149325;0,111117;
0,057602;0,152618;0,095016;
0,001946;0,150959;0,149012;
0,026749;0,147911;0,121162;
0,041094;0,149639;0,108545;
0,002138;0,150138;0,148000;
0,057780;0,155881;0,098100;
0,011689;0,205134;0,193445;
0,006992;0,205134;0,198143;
0,009209;0,210162;0,200953;
0,002454;0,148761;0,146307;
0,161220;0,151664;0,009556;
0,040508;0,143114;0,102606;
0,040580;0,142901;0,102321;
0,010709;0,142901;0,132192;
0,031567;0,214922;0,183354;
0,031567;0,214922;0,183354;
0,009466;0,215160;0,205694;
0,041077;0,149317;0,108240;
0,041077;0,149317;0,108240;
0,041077;0,149317;0,108240;
0,009032;0,214626;0,205595;
0,009032;0,214626;0,205595;
0,041501;0,151519;0,110018;
0,040698;0,148355;0,107657;
0,040698;0,148355;0,107657;
0,041786;0,150995;0,109209;
0,007594;0,150995;0,143401;
0,008936;0,214182;0,205246;
0,011508;0,142818;0,131310;
0,011637;0,000000;0,011637;
0,130142;0,218626;0,088484;
0,131873;0,219016;0,087143;
0,009221;0,213610;0,204389;
0,009221;0,213610;0,204389;
0,454942;0,150129;0,304813;
0,030593;0,143490;0,112897;
0,041022;0,147907;0,106885;
0,040445;0,149168;0,108724;
0,040077;0,145440;0,105363;
0,081436;0,150080;0,068644;
0,026341;0,224161;0,197821;
0,011290;0,206628;0,195338;
0,040989;0,147228;0,106239;
0,011800;0,228954;0,217155;
0,044402;0,211889;0,167487;
0,028570;0,211889;0,183320;
0,488591;0,158241;0,330350;
0,051912;0,153135;0,101223;
0,032981;0,141352;0,108371;
0,871071;0,144906;0,726165;
0,041285;0,145715;0,104430;
0,043236;0,149246;0,106010;
0,004220;0,000000;0,004220;
0,011279;0,194565;0,183287;
0,002964;0,152743;0,149779;
0,040752;0,144569;0,103818;
0,004558;0,144569;0,140012;
0,041329;0,146899;0,105569;
0,011826;0,146899;0,135072;
0,040644;0,143841;0,103197;
0,040644;0,143841;0,103197;
0,030254;0,197010;0,166756;
0,040755;0,145133;0,104378;
0,009832;0,140296;0,130464;
0,010682;0,000000;0,010682;
0,041238;0,147870;0,106632;
0,035247;0,147870;0,112623;
0,011968;0,147633;0,135666;
0,011259;0,147633;0,136375;
0,011711;0,000000;0,011711;
0,008557;0,000000;0,008557;
0,029444;0,147007;0,117563;
0,011849;0,147007;0,135158;
0,036037;0,146255;0,110218;
0,011651;0,139214;0,127562;
0,037793;0,148312;0,110519;
0,038761;0,138552;0,099791;
0,052607;0,145979;0,093372;
0,002004;0,146194;0,144190;
0,003229;0,137882;0,134653;
0,069431;0,146576;0,077145;
0,040901;0,146576;0,105675;
0,040901;0,146576;0,105675;
0,011672;0,146576;0,134904;
