Reconstruction Coord z;Map Coord z;Error z;
0,005588;0,745222;0,739633;
0,001961;0,504316;0,502355;
0,005589;0,736475;0,730886;
0,001980;0,464893;0,462913;
0,001006;0,464893;0,463887;
0,005593;0,740677;0,735084;
0,031847;0,457361;0,425513;
0,001455;0,457361;0,455906;
0,005184;0,510315;0,505131;
0,005628;0,504641;0,499013;
0,113324;0,492299;0,378975;
0,002020;0,752059;0,750039;
0,007005;0,740900;0,733896;
0,001535;0,480685;0,479150;
0,005460;0,506163;0,500703;
0,001672;0,506163;0,504491;
0,000981;0,506163;0,505182;
0,007225;0,736626;0,729401;
0,000911;0,736626;0,735714;
0,005618;0,484470;0,478852;
0,000907;0,500260;0,499354;
0,001826;0,476584;0,474758;
0,001673;0,476584;0,474912;
0,002045;0,492547;0,490502;
0,007471;0,720979;0,713508;
0,001833;0,872669;0,870836;
0,005301;0,498510;0,493209;
0,005544;0,510614;0,505069;
0,006623;0,920952;0,914330;
0,007432;0,763325;0,755893;
0,001724;0,825241;0,823517;
0,005651;0,260873;0,255223;
0,007249;0,845720;0,838471;
0,001965;0,528558;0,526593;
0,005473;0,705804;0,700331;
0,005839;0,504584;0,498745;
0,001731;0,953500;0,951769;
0,001304;0,953500;0,952196;
0,005572;0,879649;0,874077;
0,000857;0,723135;0,722278;
0,001163;0,941057;0,939894;
0,005810;0,710184;0,704374;
0,010266;0,857940;0,847674;
0,001742;0,857940;0,856198;
0,001624;0,896551;0,894927;
0,001287;0,870115;0,868828;
0,001356;0,832441;0,831085;
0,001073;0,705876;0,704803;
0,000860;0,705876;0,705016;
0,009872;0,948440;0,938568;
0,005786;0,948440;0,942653;
0,009883;0,948440;0,938557;
0,001619;0,498468;0,496849;
0,007902;0,740762;0,732860;
0,006174;0,697482;0,691308;
0,007387;0,844151;0,836764;
0,006322;0,512453;0,506132;
0,005425;0,512453;0,507028;
0,001015;0,512453;0,511438;
0,005614;0,472821;0,467208;
0,005614;0,472821;0,467208;
0,005558;0,691326;0,685767;
0,001273;0,719147;0,717874;
0,005701;0,754094;0,748394;
0,007007;0,492689;0,485682;
0,006018;0,651751;0,645733;
0,001076;0,509056;0,507980;
0,001906;0,843485;0,841579;
0,007009;0,876856;0,869847;
0,005922;0,736658;0,730736;
0,007410;0,797755;0,790345;
0,006201;0,797755;0,791554;
0,006041;0,797755;0,791714;
0,000346;0,496686;0,496340;
0,009243;0,919314;0,910072;
0,001395;0,527025;0,525630;
0,001002;0,527025;0,526024;
0,007562;0,508962;0,501400;
0,005395;0,508962;0,503568;
0,001778;0,520951;0,519173;
0,001693;0,650506;0,648812;
0,001961;0,870428;0,868467;
0,008494;0,708132;0,699638;
0,008494;0,708132;0,699638;
0,001870;0,738745;0,736875;
0,022856;0,834960;0,812104;
0,001990;0,880511;0,878521;
0,005701;0,502840;0,497139;
0,008281;0,721572;0,713291;
0,006986;0,819103;0,812116;
0,001260;0,897253;0,895993;
0,001260;0,897253;0,895993;
0,007332;0,807402;0,800069;
0,002069;0,341006;0,338937;
0,006015;0,904367;0,898352;
0,001990;0,904367;0,902378;
0,006955;0,738737;0,731782;
0,005850;0,701771;0,695921;
0,005283;0,701771;0,696488;
0,001829;0,887324;0,885494;
0,001804;0,887324;0,885520;
0,010735;0,914520;0,903785;
0,013279;0,492685;0,479406;
0,005328;0,000000;0,005328;
0,001833;0,000000;0,001833;
0,001672;0,730240;0,728568;
0,001131;0,730240;0,729109;
0,001769;0,511142;0,509374;
0,066286;0,880373;0,814086;
0,006834;0,455821;0,448987;
0,006517;0,455821;0,449303;
0,024668;0,897181;0,872513;
0,006227;0,719191;0,712964;
0,001765;0,828381;0,826616;
0,000686;0,939362;0,938676;
0,007379;0,735370;0,727991;
0,001955;0,926763;0,924808;
0,001687;0,926763;0,925075;
0,001503;0,926763;0,925260;
0,001481;0,707702;0,706221;
0,006711;0,493103;0,486392;
0,006207;0,316116;0,309910;
0,004937;0,462680;0,457743;
0,000958;0,462680;0,461722;
0,007024;0,789288;0,782263;
0,001451;0,849487;0,848037;
0,006139;0,499089;0,492950;
0,001374;0,499089;0,497715;
0,001316;0,499089;0,497773;
0,001592;0,463173;0,461581;
0,001847;0,489175;0,487328;
0,001423;0,489175;0,487752;
0,001352;0,489175;0,487824;
0,006174;0,725568;0,719394;
0,001862;0,911990;0,910129;
0,001880;0,899865;0,897984;
0,001344;0,770772;0,769428;
0,000805;0,511122;0,510317;
0,001283;0,495355;0,494072;
0,005926;0,708050;0,702124;
0,002048;0,708050;0,706002;
0,009389;0,791384;0,781995;
0,009389;0,791384;0,781995;
0,006032;0,791384;0,785352;
0,011213;0,858924;0,847711;
0,001361;0,507176;0,505815;
0,002124;0,907239;0,905115;
0,000508;0,907239;0,906731;
0,001306;0,782449;0,781143;
0,006046;0,775403;0,769357;
0,001840;0,465562;0,463722;
0,000305;0,465562;0,465258;
0,000391;0,714485;0,714094;
0,001608;0,904843;0,903235;
0,001553;0,904843;0,903290;
0,010618;0,883118;0,872500;
0,001953;0,883118;0,881165;
0,005632;0,459944;0,454312;
0,002089;0,732868;0,730779;
0,005917;0,786712;0,780796;
0,000948;0,786712;0,785765;
0,002012;0,899487;0,897475;
0,002205;0,459734;0,457529;
0,001898;0,647700;0,645802;
0,001923;0,705748;0,703825;
0,006199;0,977425;0,971226;
0,000808;0,723597;0,722790;
0,009133;0,912220;0,903087;
0,002198;0,907555;0,905357;
0,002208;0,959795;0,957586;
0,002208;0,959795;0,957586;
0,005280;0,396068;0,390788;
0,008339;0,488602;0,480264;
0,001740;0,710721;0,708981;
0,000163;0,710721;0,710558;
0,007347;0,796277;0,788930;
0,001666;0,463984;0,462318;
0,000769;0,849579;0,848811;
0,007476;0,782894;0,775418;
0,006591;0,782894;0,776304;
0,001196;0,396612;0,395416;
0,000965;0,759454;0,758489;
0,007454;0,871033;0,863579;
0,000273;0,699392;0,699118;
0,005507;0,719339;0,713832;
0,001666;0,485060;0,483394;
0,008301;0,775988;0,767687;
0,002021;0,946746;0,944725;
0,001729;0,946746;0,945017;
0,002255;0,728235;0,725980;
0,007668;0,388668;0,381000;
0,005632;0,388668;0,383035;
0,002185;0,929430;0,927245;
0,005631;0,463561;0,457930;
0,054710;0,856693;0,801983;
0,000409;0,496871;0,496462;
0,006112;0,385124;0,379012;
0,015201;0,446226;0,431025;
0,002267;0,446226;0,443959;
0,008020;0,782808;0,774789;
0,002122;0,782808;0,780686;
0,010969;0,849642;0,838672;
0,001437;0,849642;0,848205;
0,018420;0,638703;0,620283;
0,451443;0,914457;0,463014;
0,006148;0,914457;0,908309;
0,002003;0,914457;0,912454;
0,001738;0,914457;0,912719;
0,000629;0,914457;0,913828;
0,005702;0,743830;0,738128;
0,001394;0,465095;0,463700;
0,007880;0,805420;0,797541;
0,133360;0,870201;0,736841;
0,000582;0,487006;0,486424;
0,001815;0,329459;0,327644;
0,001082;0,329459;0,328377;
0,000723;0,902405;0,901682;
0,009712;0,924362;0,914650;
0,001277;0,461326;0,460049;
0,005370;0,861416;0,856046;
0,000977;0,802817;0,801839;
0,000649;0,802817;0,802167;
0,000315;0,791253;0,790938;
0,006503;0,833537;0,827034;
0,001873;0,492993;0,491120;
0,001989;0,892074;0,890085;
0,002274;0,419391;0,417117;
0,000987;0,802909;0,801923;
0,000962;0,802909;0,801948;
0,029046;0,870825;0,841779;
0,001169;0,870825;0,869656;
0,002015;0,766605;0,764590;
0,002165;0,925464;0,923299;
0,001789;0,479305;0,477515;
0,008814;0,501074;0,492260;
0,001771;0,501074;0,499304;
0,002201;0,868593;0,866392;
0,000279;0,457930;0,457651;
0,005872;0,464747;0,458876;
0,006421;0,743864;0,737443;
0,000273;0,743864;0,743591;
0,012457;0,493052;0,480595;
0,006898;0,493052;0,486154;
0,020521;0,457798;0,437278;
0,001789;0,501121;0,499332;
0,007037;0,766373;0,759336;
0,005951;0,766373;0,760422;
0,012820;0,338717;0,325897;
0,006696;0,759711;0,753015;
0,008835;0,868477;0,859642;
0,001494;0,481760;0,480266;
0,001966;0,502833;0,500867;
0,000249;0,502833;0,502584;
0,011479;0,331867;0,320388;
0,000904;0,430604;0,429700;
0,000173;0,389819;0,389646;
0,005768;0,413693;0,407925;
0,006338;0,372039;0,365701;
0,005622;0,372039;0,366418;
0,001243;0,508695;0,507452;
0,000334;0,717012;0,716679;
0,006110;0,493132;0,487022;
0,040319;0,465590;0,425271;
0,002072;0,734777;0,732706;
0,006645;0,483382;0,476737;
0,007337;0,471288;0,463951;
0,006654;0,762015;0,755361;
0,001929;0,762015;0,760086;
0,006968;0,502827;0,495859;
0,006664;0,752581;0,745917;
0,013284;0,775321;0,762038;
0,008540;0,775321;0,766781;
0,001057;0,725631;0,724575;
0,001057;0,725631;0,724575;
0,011890;0,396683;0,384793;
0,002287;0,888380;0,886093;
0,002162;0,888380;0,886219;
0,006681;0,333552;0,326871;
0,016810;0,326588;0,309778;
0,005932;0,326588;0,320656;
0,009219;0,485616;0,476397;
0,001412;0,392837;0,391425;
0,013298;0,880778;0,867480;
0,001381;0,880778;0,879396;
0,001307;0,507227;0,505920;
0,001307;0,507227;0,505920;
0,018449;0,809796;0,791346;
0,002022;0,321677;0,319655;
0,008737;0,410146;0,401409;
0,002012;0,410146;0,408134;
0,007842;0,779906;0,772063;
0,000938;0,779906;0,778967;
0,002282;0,752704;0,750422;
0,002071;0,752704;0,750633;
0,007405;0,868389;0,860984;
0,007801;0,490213;0,482412;
0,002165;0,490213;0,488047;
0,002030;0,716928;0,714898;
0,001973;0,873531;0,871558;
0,016081;0,900373;0,884292;
0,007260;0,499026;0,491766;
0,006411;0,499026;0,492615;
0,001879;0,766397;0,764518;
0,001809;0,945137;0,943328;
0,002053;0,394725;0,392672;
0,006992;0,507144;0,500152;
0,002334;0,739149;0,736815;
0,005552;0,485034;0,479481;
0,005512;0,485034;0,479522;
0,007657;0,734553;0,726896;
0,007891;0,404043;0,396152;
0,001342;0,786999;0,785657;
0,002069;0,396737;0,394668;
0,005502;0,369049;0,363547;
0,009563;0,750542;0,740980;
0,006306;0,780452;0,774146;
0,008132;0,326808;0,318676;
0,005880;0,326808;0,320929;
0,000411;0,326808;0,326397;
0,002292;0,373779;0,371488;
0,001894;0,407968;0,406074;
0,005090;0,473816;0,468726;
0,002125;0,935285;0,933160;
0,000455;0,863145;0,862689;
0,006128;0,380769;0,374641;
0,001068;0,743634;0,742566;
0,000565;0,248586;0,248022;
0,006036;0,492376;0,486340;
0,000936;0,492376;0,491440;
0,010915;0,400709;0,389794;
0,006368;0,782023;0,775656;
0,012015;0,856804;0,844789;
0,002012;0,897992;0,895980;
0,001854;0,897992;0,896138;
0,001717;0,897992;0,896275;
0,001717;0,897992;0,896275;
0,001972;0,947860;0,945888;
0,007181;0,250015;0,242834;
0,009786;0,497179;0,487394;
0,000535;0,497179;0,496644;
0,012877;0,873743;0,860865;
0,001694;0,873743;0,872048;
0,026322;0,723662;0,697340;
0,026322;0,723662;0,697340;
0,006299;0,374144;0,367845;
0,001028;0,461516;0,460488;
0,001888;0,408272;0,406384;
0,005840;0,352363;0,346523;
0,006130;0,369206;0,363077;
0,000684;0,817333;0,816649;
0,000347;0,817333;0,816986;
0,006208;0,378021;0,371813;
0,006855;0,400378;0,393523;
0,002107;0,457848;0,455741;
0,001172;0,759807;0,758635;
0,012740;0,859699;0,846959;
0,006501;0,477365;0,470864;
0,001584;0,477365;0,475781;
0,005625;0,574771;0,569146;
0,001075;0,462059;0,460984;
0,002037;0,408204;0,406167;
0,002037;0,408204;0,406167;
0,086685;0,710131;0,623445;
0,001022;0,494528;0,493506;
0,001991;0,417824;0,415833;
0,002272;0,477996;0,475724;
0,007897;0,484029;0,476132;
0,001140;0,467410;0,466270;
0,000765;0,467410;0,466645;
0,006952;0,374198;0,367246;
0,013279;0,908195;0,894916;
0,002091;0,908195;0,906104;
0,001860;0,908195;0,906335;
0,007135;0,782393;0,775257;
0,009440;0,455944;0,446505;
0,006989;0,329208;0,322219;
0,006989;0,329208;0,322219;
0,001528;0,723721;0,722193;
