Reconstruction Coord z;Map Coord z;Error z;
0,006081;0,024052;0,017971;
0,005737;0,024052;0,018315;
0,008436;0,022170;0,013734;
0,006264;0,017327;0,011063;
0,006849;0,017678;0,010830;
0,006170;0,017678;0,011508;
0,006120;0,039948;0,033829;
0,005462;0,039948;0,034486;
0,005600;0,000000;0,005600;
0,005600;0,000000;0,005600;
0,005847;0,043194;0,037347;
0,005847;0,043194;0,037347;
0,006710;0,042137;0,035428;
0,007863;0,042547;0,034684;
0,008649;0,024104;0,015455;
0,008693;0,040652;0,031959;
0,008303;0,042280;0,033977;
0,005571;0,042280;0,036709;
0,008711;0,024561;0,015850;
0,006457;0,024561;0,018104;
0,005558;0,039406;0,033848;
0,007932;0,039580;0,031649;
0,007529;0,039580;0,032051;
0,005553;0,039580;0,034028;
0,006035;0,017648;0,011613;
0,005669;0,017648;0,011979;
0,008344;0,041779;0,033434;
0,008344;0,041779;0,033434;
0,006370;0,025394;0,019024;
0,009819;0,025169;0,015350;
0,009828;0,024315;0,014487;
0,000312;0,042214;0,041902;
0,005894;0,025030;0,019136;
0,008728;0,025264;0,016536;
0,006707;0,647256;0,640549;
0,005823;0,647256;0,641433;
0,021403;0,025504;0,004101;
0,005973;0,041499;0,035526;
0,005611;0,026645;0,021035;
0,007598;0,038978;0,031380;
0,005551;0,018630;0,013079;
0,006381;0,563530;0,557149;
0,006662;0,024472;0,017810;
0,006540;0,024472;0,017933;
0,005881;0,874172;0,868292;
0,005674;0,874172;0,868498;
0,007303;0,040963;0,033660;
0,000000;0,042280;0,042280;
0,006809;0,026737;0,019928;
0,006203;0,026737;0,020534;
0,005559;0,025373;0,019814;
0,005481;0,871404;0,865923;
0,005545;0,592638;0,587093;
0,009091;0,023992;0,014901;
0,009493;0,040978;0,031486;
0,012105;0,045226;0,033120;
0,008884;0,038558;0,029674;
0,005786;0,038558;0,032772;
0,008791;0,040490;0,031699;
0,007951;0,040490;0,032539;
0,006226;0,027298;0,021072;
0,000309;0,027298;0,026989;
0,008622;0,040555;0,031932;
0,006237;0,040555;0,034318;
0,007332;0,089583;0,082252;
0,009349;0,040882;0,031533;
0,009358;0,088621;0,079263;
0,006807;0,869984;0,863177;
0,005671;0,040432;0,034761;
0,005671;0,040432;0,034761;
0,005794;0,027921;0,022127;
0,005495;0,873670;0,868175;
0,008295;0,024407;0,016112;
0,005579;0,024718;0,019139;
0,008508;0,027145;0,018637;
0,005584;0,027145;0,021561;
0,000368;0,027145;0,026777;
0,006626;0,040369;0,033743;
0,005531;0,040369;0,034838;
0,009924;0,038223;0,028299;
0,006562;0,024569;0,018007;
0,006039;0,039059;0,033020;
0,000600;0,027750;0,027150;
0,006174;0,039307;0,033133;
0,006757;0,861273;0,854516;
0,007616;0,022225;0,014609;
0,006823;0,028082;0,021259;
0,006288;0,028082;0,021794;
0,010221;0,020871;0,010650;
0,006860;0,086537;0,079677;
0,006782;0,860263;0,853481;
0,005640;0,029446;0,023806;
0,005564;0,029446;0,023882;
0,006271;0,024034;0,017763;
0,008730;0,044217;0,035487;
0,008730;0,044217;0,035487;
0,006385;0,044217;0,037832;
0,005743;0,027884;0,022141;
0,005743;0,027884;0,022141;
0,008731;0,041146;0,032415;
0,008731;0,041146;0,032415;
0,008788;0,039756;0,030968;
0,005654;0,027929;0,022275;
0,008512;0,027605;0,019094;
0,006663;0,022593;0,015930;
0,005653;0,022593;0,016940;
0,006418;0,039474;0,033056;
0,006281;0,039474;0,033193;
0,009321;0,086270;0,076950;
0,006026;0,086270;0,080244;
0,000699;0,023623;0,022924;
0,008440;0,028409;0,019968;
0,009437;0,037796;0,028358;
0,005836;0,037796;0,031960;
0,006154;0,645289;0,639135;
0,006154;0,645289;0,639135;
0,009351;0,085421;0,076070;
0,005850;0,037689;0,031838;
0,005625;0,038445;0,032821;
0,000689;0,029325;0,028636;
0,008614;0,000000;0,008614;
0,005801;0,040735;0,034935;
0,005647;0,040735;0,035089;
0,007011;0,000000;0,007011;
0,005622;0,023849;0,018226;
0,009276;0,084532;0,075256;
0,006329;0,084532;0,078203;
0,008009;0,022799;0,014790;
0,007648;0,022799;0,015151;
0,000861;0,022799;0,021939;
0,005750;0,040126;0,034377;
0,010572;0,039056;0,028485;
0,031952;0,741550;0,709598;
0,031952;0,741550;0,709598;
0,006346;0,658629;0,652283;
0,007790;0,029612;0,021822;
0,006064;0,662438;0,656374;
0,008683;0,039290;0,030607;
0,005655;0,023616;0,017961;
0,006752;0,023140;0,016388;
0,006321;0,023140;0,016819;
0,005613;0,023140;0,017527;
0,008111;0,024381;0,016270;
0,007730;0,024381;0,016651;
0,009245;0,023957;0,014712;
0,006165;0,041013;0,034848;
0,005778;0,027949;0,022171;
0,006386;0,029609;0,023224;
0,006053;0,029609;0,023557;
0,009061;0,038327;0,029266;
0,000388;0,026786;0,026399;
0,007968;0,562637;0,554669;
0,006145;0,035049;0,028905;
0,005630;0,037298;0,031668;
0,008697;0,039043;0,030346;
0,006329;0,034819;0,028490;
0,005955;0,034819;0,028865;
0,580490;0,024803;0,555687;
0,008332;0,023827;0,015495;
0,005943;0,980756;0,974812;
0,005943;0,980756;0,974812;
0,008950;0,037029;0,028079;
0,007238;0,037305;0,030067;
0,005819;0,080821;0,075002;
0,007099;0,037006;0,029906;
0,007099;0,037006;0,029906;
0,010534;0,032730;0,022196;
0,008636;0,034808;0,026172;
0,007983;0,080632;0,072649;
0,005722;0,079395;0,073674;
0,006441;0,036879;0,030439;
0,005632;0,026564;0,020932;
0,005632;0,026564;0,020932;
0,008320;0,078921;0,070601;
0,008320;0,078921;0,070601;
0,006132;0,032594;0,026462;
