Reconstruction Coord z;Map Coord z;Error z;
0,023096;0,436023;0,412927;
0,023427;0,451835;0,428409;
0,023192;0,430179;0,406987;
0,012806;0,666227;0,653420;
0,007653;0,453510;0,445857;
0,017809;0,278531;0,260722;
0,022583;0,428545;0,405962;
0,019209;0,423953;0,404744;
0,014416;0,560500;0,546084;
0,006949;0,401372;0,394423;
0,022439;0,532824;0,510385;
0,022439;0,532824;0,510385;
0,019293;0,000000;0,019293;
0,019118;0,309230;0,290112;
0,020041;0,363351;0,343310;
0,019595;0,324732;0,305137;
0,019599;0,000000;0,019599;
0,021287;0,695500;0,674214;
0,018405;0,310754;0,292349;
0,019242;0,000000;0,019242;
0,019805;0,388540;0,368735;
0,007498;0,337669;0,330170;
0,007498;0,337669;0,330170;
0,018514;0,000000;0,018514;
0,015898;0,000000;0,015898;
0,020158;0,391657;0,371499;
0,021738;0,407605;0,385867;
0,019579;0,356162;0,336583;
0,019371;0,479261;0,459890;
0,023147;0,436898;0,413751;
0,019402;0,458143;0,438741;
0,023991;0,339185;0,315194;
0,017552;0,545731;0,528179;
0,026162;0,528118;0,501956;
0,022268;0,413999;0,391731;
0,010085;0,431829;0,421743;
0,022353;0,417749;0,395397;
0,008922;0,463111;0,454189;
0,013330;0,473059;0,459728;
0,019542;0,483890;0,464348;
0,007876;0,300258;0,292382;
0,019339;0,336011;0,316672;
0,019246;0,288248;0,269002;
0,019416;0,329534;0,310118;
0,015843;0,342626;0,326783;
0,015843;0,342626;0,326783;
0,019691;0,310677;0,290986;
0,019818;0,310677;0,290860;
0,019360;0,333824;0,314464;
0,014988;0,363874;0,348886;
0,010293;0,353070;0,342777;
0,008819;0,403600;0,394781;
0,017045;0,425937;0,408892;
0,019027;0,345204;0,326176;
0,012583;0,360902;0,348319;
0,011191;0,360902;0,349712;
0,019531;0,485054;0,465523;
0,009384;0,428714;0,419330;
0,011169;0,360071;0,348903;
0,019710;0,447220;0,427510;
0,022312;0,436267;0,413955;
0,025694;0,371838;0,346144;
0,008008;0,371838;0,363830;
0,019071;0,327982;0,308911;
0,020006;0,312561;0,292556;
0,020006;0,312561;0,292556;
0,024422;0,477870;0,453448;
0,024422;0,477870;0,453448;
0,019306;0,318751;0,299445;
0,026127;0,492145;0,466018;
0,025618;0,355071;0,329452;
0,025618;0,355071;0,329452;
0,024424;0,000000;0,024424;
0,012663;0,345342;0,332679;
0,015553;0,359402;0,343849;
0,019761;0,346554;0,326792;
0,019761;0,346554;0,326792;
0,010824;0,288894;0,278070;
0,008109;0,288894;0,280785;
0,009678;0,310065;0,300387;
0,017935;0,284426;0,266492;
0,012269;0,284426;0,272157;
0,027275;0,323964;0,296689;
0,023297;0,449522;0,426225;
0,019915;0,365061;0,345146;
0,012707;0,365061;0,352354;
0,018706;0,481802;0,463095;
0,018685;0,337386;0,318701;
0,020184;0,446079;0,425894;
0,016455;0,446079;0,429624;
0,010719;0,424222;0,413503;
0,011200;0,319210;0,308010;
0,011200;0,319210;0,308010;
0,020366;0,522047;0,501681;
0,010968;0,352248;0,341281;
0,020018;0,467710;0,447692;
0,019380;0,338722;0,319342;
0,023339;0,313818;0,290479;
0,015425;0,289691;0,274266;
0,012019;0,289691;0,277672;
0,011001;0,364392;0,353391;
0,011869;0,446141;0,434272;
0,014928;0,376960;0,362031;
0,011095;0,365510;0,354414;
0,010977;0,308422;0,297445;
0,020799;0,306849;0,286050;
0,012993;0,305034;0,292041;
0,011040;0,305034;0,293995;
0,032483;0,321015;0,288532;
0,009571;0,356057;0,346485;
0,018892;0,336387;0,317495;
0,023221;0,448809;0,425588;
0,010560;0,413569;0,403008;
0,017077;0,311291;0,294214;
0,013698;0,346879;0,333181;
0,038070;0,315619;0,277549;
0,022598;0,423268;0,400670;
0,026507;0,524002;0,497495;
0,010215;0,471444;0,461229;
0,023378;0,463244;0,439866;
0,010409;0,269527;0,259117;
0,013956;0,319126;0,305169;
0,021648;0,399793;0,378145;
0,017628;0,274174;0,256547;
0,011768;0,283381;0,271612;
0,025043;0,356829;0,331786;
0,019346;0,340975;0,321630;
0,013229;0,353727;0,340499;
0,026161;0,488782;0,462621;
0,026367;0,363848;0,337482;
0,026203;0,515681;0,489478;
0,022210;0,418315;0,396105;
0,019130;0,309493;0,290363;
0,040784;0,356003;0,315219;
0,016996;0,374691;0,357694;
0,017682;0,267272;0,249590;
0,017682;0,267272;0,249590;
0,025537;0,369499;0,343962;
0,022023;0,411552;0,389529;
0,014865;0,319317;0,304452;
0,022017;0,412497;0,390480;
0,011436;0,412055;0,400619;
0,010425;0,412055;0,401629;
0,029080;0,262384;0,233303;
0,017660;0,262384;0,244724;
0,026118;0,524613;0,498495;
0,018240;0,421971;0,403731;
0,025776;0,297392;0,271616;
0,025776;0,297392;0,271616;
0,025910;0,000000;0,025910;
0,020112;0,499822;0,479710;
0,027630;0,000000;0,027630;
0,027630;0,000000;0,027630;
0,026993;0,411652;0,384659;
0,010761;0,411652;0,400891;
0,000913;0,503264;0,502350;
0,022091;0,439878;0,417787;
0,009528;0,420826;0,411298;
0,019316;0,358945;0,339629;
0,012356;0,416630;0,404275;
0,012118;0,443445;0,431327;
0,012118;0,443445;0,431327;
0,021848;0,424094;0,402246;
0,019552;0,343051;0,323499;
0,013770;0,311759;0,297989;
0,013593;0,000000;0,013593;
0,019329;0,334994;0,315665;
0,019329;0,334994;0,315665;
0,018812;0,347454;0,328641;
0,018812;0,347454;0,328641;
0,018348;0,462843;0,444495;
0,011464;0,372124;0,360661;
0,021352;0,394337;0,372985;
0,026023;0,509582;0,483559;
0,018716;0,316564;0,297849;
0,040112;0,000000;0,040112;
0,040112;0,000000;0,040112;
0,011307;0,000000;0,011307;
0,010951;0,000000;0,010951;
0,026604;0,536891;0,510287;
0,041664;0,357556;0,315892;
0,026945;0,536891;0,509947;
0,015462;0,426377;0,410914;
0,022245;0,394017;0,371772;
0,018531;0,341215;0,322684;
0,022258;0,417887;0,395629;
0,013477;0,437451;0,423974;
0,023116;0,371758;0,348642;
0,020817;0,370146;0,349329;
0,018835;0,370146;0,351311;
0,046992;0,000000;0,046992;
0,071248;0,356217;0,284969;
0,040216;0,356217;0,316002;
0,045904;0,362937;0,317033;
0,047015;0,410125;0,363110;
0,042328;0,454978;0,412650;
0,026152;0,000000;0,026152;
0,013605;0,273009;0,259404;
0,041242;0,301056;0,259814;
0,026393;0,519310;0,492917;
0,019188;0,476499;0,457311;
0,015706;0,351176;0,335470;
0,014978;0,351176;0,336198;
0,119963;0,334720;0,214756;
0,018869;0,306088;0,287219;
0,019688;0,300502;0,280815;
0,013705;0,340833;0,327128;
0,013705;0,340833;0,327128;
0,013705;0,340833;0,327128;
0,017617;0,419651;0,402034;
0,065904;0,352587;0,286683;
0,022989;0,444421;0,421432;
0,021501;0,428071;0,406571;
0,026669;0,518214;0,491544;
0,052868;0,409182;0,356314;
0,025795;0,308478;0,282683;
0,020547;0,365218;0,344671;
0,016298;0,349199;0,332901;
0,015837;0,439349;0,423512;
0,016651;0,364362;0,347711;
0,019455;0,335163;0,315708;
0,205388;0,349958;0,144570;
0,021936;0,411227;0,389291;
0,012909;0,278550;0,265640;
0,018867;0,324718;0,305851;
0,013000;0,276737;0,263737;
0,022939;0,313902;0,290963;
0,430550;0,458146;0,027596;
0,430550;0,458146;0,027596;
0,026354;0,298888;0,272533;
0,018443;0,298888;0,280445;
0,016127;0,435776;0,419649;
0,025910;0,000000;0,025910;
0,002198;0,409271;0,407073;
0,021009;0,455083;0,434074;
0,015505;0,291894;0,276390;
0,282449;0,000000;0,282449;
0,022217;0,424185;0,401967;
0,015883;0,270576;0,254693;
0,020891;0,000000;0,020891;
0,020891;0,000000;0,020891;
0,021123;0,367483;0,346360;
0,024130;0,469978;0,445847;
0,311739;0,407736;0,095997;
0,224365;0,376125;0,151760;
0,084546;0,453808;0,369263;
0,021998;0,354609;0,332611;
0,020396;0,368731;0,348335;
0,016641;0,462743;0,446102;
0,016641;0,462743;0,446102;
0,046557;0,368953;0,322396;
0,026439;0,339417;0,312978;
0,015556;0,339417;0,323861;
0,022183;0,415830;0,393647;
0,021905;0,410152;0,388247;
0,021905;0,410152;0,388247;
0,524064;0,371971;0,152093;
0,550475;0,000000;0,550475;
0,023123;0,000000;0,023123;
0,016623;0,338119;0,321496;
0,016623;0,338119;0,321496;
0,640942;0,404756;0,236186;
0,028754;0,342712;0,313958;
0,018732;0,327176;0,308444;
0,021181;0,351595;0,330415;
0,016299;0,437226;0,420927;
0,178897;0,000000;0,178897;
0,045487;0,000000;0,045487;
0,043049;0,341599;0,298550;
0,045659;0,328861;0,283202;
0,038391;0,276468;0,238078;
0,019872;0,432411;0,412538;
0,023160;0,446879;0,423719;
0,015725;0,470469;0,454744;
0,019535;0,456599;0,437064;
0,019535;0,456599;0,437064;
0,014615;0,363946;0,349330;
0,014615;0,363946;0,349330;
0,021189;0,421809;0,400619;
0,021302;0,401801;0,380499;
0,019703;0,459946;0,440242;
0,185026;0,360088;0,175062;
0,042407;0,287200;0,244793;
0,042407;0,287200;0,244793;
0,000797;0,474127;0,473330;
0,019713;0,346899;0,327186;
0,019713;0,346899;0,327186;
0,019713;0,346899;0,327186;
0,166097;0,280512;0,114415;
