Reconstruction Coord z;Map Coord z;Error z;
0,017279;0,755458;0,738179;
0,320967;0,753661;0,432695;
0,381522;0,749858;0,368336;
0,324190;0,749858;0,425668;
0,324190;0,749858;0,425668;
0,015021;0,747929;0,732908;
0,273865;0,713319;0,439454;
0,016543;0,713319;0,696775;
0,345509;0,711987;0,366478;
0,333308;0,710674;0,377366;
0,022114;0,706257;0,684143;
0,460654;0,705779;0,245125;
0,017519;0,706079;0,688560;
0,309272;0,705883;0,396611;
0,021968;0,703876;0,681908;
0,304039;0,702241;0,398202;
0,304039;0,702241;0,398202;
0,021574;0,702241;0,680666;
0,017455;0,700004;0,682549;
0,017647;0,698081;0,680434;
0,004924;0,698081;0,693157;
